,BMI,g_barycenter,g_barycenter_std,s_barycenter_std,cell_circularity,oxphos_nolipo,s_har2_barycenter,g_har2_barycenter_std,g_max,g_std,g_CV,g_75,g_99,g_IQR,g_whisker_high,g_CI_67_max,g_CI_95_max,g_CI_99_min,g_CI_99_max,s_25,s_50,s_99,s_whisker_high,s_CI_95_min,s_CI_99_max,g_har2mode,g_har2std,g_har2CV,g_har250,g_har275,g_har299,g_har2whisker_low,g_har2CI_67_max,g_har2CI_95_min,g_har2CI_99_min,s_har2max,s_har2mean,s_har225,s_har275,s_har2IQR,s_har2whisker_high,s_har2CI_67_min,s_har2CI_67_max,s_har2CI_95_min,s_har2CI_95_max,s_har2CI_99_min,s_har2CI_99_max,intensity_all_rel_CV,intensity_all_rel_25,intensity_all_rel_75,intensity_all_rel_whisker_low,intensity_all_rel_whisker_high,intensity_cytoplasm_rel_std,intensity_cytoplasm_rel_CV,intensity_cytoplasm_rel_50,intensity_cytoplasm_rel_99,intensity_cytoplasm_rel_IQR,intensity_cytoplasm_rel_whisker_low,intensity_cytoplasm_rel_CI_67_max,intensity_cytoplasm_rel_CI_95_max,intensity_cytoplasm_rel_CI_99_max,intensity_lipofuscin_rel_max,intensity_lipofuscin_rel_std,intensity_lipofuscin_rel_CV,intensity_lipofuscin_rel_75,intensity_lipofuscin_rel_IQR,intensity_lipofuscin_rel_CI_67_max
10,0.1370449678800858,0.5454545454545456,0.16666666666666696,0.0,0.8541666666666665,0.2380952380952377,0.5999999999999996,0.5714285714285712,0.5882352941176476,0.16666666666666696,0.1428571428571428,0.5999999999999996,0.49999999999999956,0.28571428571428575,0.5116279069767442,0.5499999999999998,0.5882352941176467,0.4920454545454547,0.49999999999999956,0.40000000000000036,0.40000000000000036,0.4999999999999991,0.42857142857142705,0.0,0.5999999999999988,0.32558139534883723,0.5714285714285712,0.37037037037037046,0.8125000000000002,0.7000000000000002,0.783783783783784,0.13636363636363624,0.6666666666666665,0.666666666666667,0.4,0.29508196721311475,0.5999999999999996,0.5999999999999996,0.7999999999999998,1.0,0.6875,0.40000000000000036,0.7142857142857144,0.30000000000000004,0.5789473684210527,0.2857142857142857,0.45454545454545436,0.5696202531645569,0.17699115044247787,0.2257495590828924,0.44212218649517687,0.21647808662342471,0.20502727981293845,0.47457627118644047,0.15279878971255673,0.22274436090225563,0.17134831460674155,0.4933333333333333,0.21880064829821716,0.21429819063569205,0.21719457013574658,0.3128679562657695,0.29652797855284246,0.5952380952380952,0.22530329289428078,0.22780269058295965,0.28889070881618273
11,0.1370449678800858,0.6060606060606064,0.4809358752166377,0.0,0.39583333333333326,0.2857142857142856,0.7999999999999998,0.4337040205303673,0.5284764082311373,0.4809358752166377,0.9999999999999999,0.49455958549222734,0.5006744604316542,0.4589074208363549,0.49684700967988116,0.49886561954624753,0.5152057245080508,0.36363636363636376,0.5018083182640143,0.6000000000000005,0.5999999999999996,0.6666666666666661,0.7142857142857135,0.25,0.7999999999999998,0.5813953488372092,0.4334188765326492,0.7777777777777777,0.8125000000000002,1.0,0.8648648648648651,0.5625602312881465,0.9523809523809521,0.08333333333333348,0.19999999999999998,0.7868852459016392,0.7999999999999998,0.5999999999999996,1.0,1.0,0.8125,0.40000000000000036,0.7142857142857144,0.19999999999999996,0.5263157894736841,0.2857142857142857,0.5454545454545454,0.6582278481012658,0.23783185840707965,0.25396825396825395,0.38302250803858523,0.23760280697236486,0.19493374902572097,0.406779661016949,0.19213313161875945,0.23026315789473684,0.1741573033707865,0.4342857142857142,0.21880064829821716,0.22657638681969028,0.2228506787330317,0.2922624053826745,0.2519778169106631,0.42857142857142855,0.29361640670132866,0.20762331838565024,0.3173498218746161
12,0.1370449678800858,0.4545454545454546,1.0,0.0,0.6458333333333333,0.4761904761904763,1.0,0.4337040205303673,0.7647058823529411,1.0,0.8571428571428571,0.6499999999999995,0.9374999999999996,0.857142857142857,0.7209302325581399,0.7500000000000004,0.8235294117647056,0.2727272727272725,0.8749999999999996,0.6000000000000005,0.5999999999999996,0.833333333333333,0.7142857142857135,0.25,1.0000000000000009,0.627906976744186,0.4334188765326492,0.4698687555830414,0.5625000000000002,0.9499999999999997,0.41798402175760674,0.5625602312881465,0.5043441938178779,0.3333333333333335,0.30000000000000004,0.3588474194409036,1.0,0.7999999999999998,1.0,1.0,0.8125,0.5999999999999996,1.0,0.30000000000000004,0.9473684210526314,0.2857142857142857,0.35153755671315734,0.5316455696202531,0.3407079646017699,0.4867724867724867,0.6205787781350482,0.484460253335694,0.45985970381917385,0.6440677966101693,0.3978819969742814,0.48120300751879697,0.5084269662921348,0.7747809523809523,0.45380875202593185,0.4698285162390703,0.4633484162895928,0.39781328847771236,0.2996031224538071,0.35714285714285715,0.4581166955517042,0.39865470852017937,0.4801963474059211
13,0.1370449678800858,0.6666666666666667,0.16666666666666696,0.0,0.39583333333333326,0.0,0.7999999999999998,0.4285714285714288,0.7058823529411766,0.16666666666666696,0.0714285714285714,0.8499999999999996,0.6874999999999996,0.28571428571428575,0.6976744186046515,0.7500000000000004,0.7058823529411766,0.4920454545454547,0.6249999999999996,0.40000000000000036,0.40000000000000036,0.3333333333333339,0.2857142857142847,0.4999999999999991,0.39999999999999947,0.8604651162790696,0.4285714285714288,0.2222222222222221,0.9375000000000002,0.8999999999999999,0.594594594594595,0.045454545454545636,0.8095238095238098,0.5833333333333335,0.4,0.34426229508196704,0.7999999999999998,0.39999999999999947,0.466549295774648,0.45246913580246884,0.3693568994889276,0.20000000000000018,0.4029556650246304,0.19999999999999996,0.736842105263158,0.21428571428571427,0.6363636363636362,0.0,0.08407079646017701,0.06172839506172839,0.3118971061093248,0.046273196954821266,0.019914263445050664,0.46825154650614426,0.052950075642965194,0.03665413533834587,0.016853932584269662,0.38095238095238093,0.055105348460291734,0.03932105171226895,0.03619909502262443,0.08957106812447434,0.06704865035351013,0.42857142857142855,0.03523974581166955,0.04484304932735426,0.08128762130952867
14,0.1370449678800858,0.33333333333333326,0.4809358752166377,3.469446951953614e-18,0.5416666666666667,0.8095238095238093,0.40000000000000036,1.0,0.5284764082311373,0.4809358752166377,0.49376323840903724,0.3500000000000001,0.5006744604316542,0.7142857142857142,0.4883720930232558,0.44999999999999973,1.0,0.4920454545454547,0.5018083182640143,0.40000000000000036,0.5999999999999996,0.4660278745644604,0.7142857142857135,0.0,0.4847706422018332,0.5581395348837208,1.0,1.0000000000000002,0.18750000000000022,0.44999999999999973,0.6486486486486489,0.5625602312881465,0.5714285714285716,0.43845500848896446,0.19999999999999998,0.3278688524590162,0.40000000000000036,0.1999999999999993,0.5999999999999996,1.0,0.625,0.0,0.5714285714285721,0.10000000000000009,0.5263157894736841,0.14285714285714288,0.48484848484848464,0.5822784810126582,0.24778761061946902,0.20458553791887124,0.27491961414791,0.1794595290595677,0.15085736554949342,0.271186440677966,0.2193645990922844,0.1682330827067669,0.13202247191011235,0.3371428571428571,0.1888816855753646,0.17597377911576434,0.16832579185520363,0.3793103448275862,0.4525718190658921,0.8571428571428571,0.30040439052570767,0.4986547085201794,0.34089513123950693
15,0.8094218415417558,0.5151515151515154,0.3333333333333335,0.0,0.8958333333333333,0.33333333333333304,0.40000000000000036,0.1428571428571428,0.2941176470588234,0.3333333333333335,0.2142857142857143,0.6499999999999995,0.43749999999999956,0.35714285714285715,0.558139534883721,0.5499999999999998,0.4705882352941182,0.9090909090909092,0.37499999999999956,0.40000000000000036,0.40000000000000036,0.3333333333333339,0.2857142857142847,0.7499999999999991,0.39999999999999947,0.8372093023255812,0.1428571428571428,0.07407407407407418,0.6875000000000002,0.6499999999999999,0.1621621621621625,0.18181818181818188,0.5238095238095237,0.8333333333333335,1.0,0.13114754098360648,0.40000000000000036,0.5999999999999996,0.39999999999999947,0.6666666666666665,0.3750000000000009,0.40000000000000036,0.2857142857142856,0.5,0.26315789473684204,0.4285714285714285,0.21212121212121215,0.9113924050632909,0.29646017699115046,0.3492063492063492,0.4501607717041801,0.3355812718288777,0.28503507404520656,0.45762711864406774,0.31921331316187596,0.3392857142857143,0.23735955056179775,0.44285714285714284,0.29946515397082657,0.34961521468862694,0.33705882352941174,0.6076534903280068,0.8767576944305725,0.9761904761904762,0.5430387059503177,0.8681614349775785,0.6669464804881045
16,0.8094218415417558,0.5454545454545456,0.666666666666667,0.0,0.3541666666666665,0.2857142857142856,0.5999999999999996,0.2857142857142856,0.6470588235294121,0.666666666666667,0.4999999999999999,0.7999999999999998,0.6249999999999996,0.6428571428571428,0.7441860465116283,0.7000000000000002,0.7058823529411766,0.5454545454545454,0.6249999999999996,0.40000000000000036,0.40000000000000036,0.4999999999999991,0.42857142857142705,0.25,0.39999999999999947,0.9534883720930233,0.2857142857142856,0.18518518518518534,0.7500000000000002,0.7499999999999996,0.29729729729729737,0.3181818181818181,0.6666666666666665,0.75,0.7999999999999999,0.2295081967213114,0.5999999999999996,0.7999999999999998,0.39999999999999947,0.16666666666666652,0.18750000000000044,1.0,0.2857142857142856,0.8999999999999999,0.10526315789473673,0.7142857142857142,0.09090909090909083,0.9240506329113922,0.5929203539823009,0.6419753086419753,0.4453376205787781,0.6156347073119699,0.525058456742011,0.5254237288135593,0.5794251134644478,0.6268796992481203,0.4817415730337078,0.41428571428571426,0.5915721231766612,0.5838770330946191,0.6078280542986425,0.4512667774155655,0.3509561545866775,0.8333333333333333,0.9792027729636048,0.34649162344061546,0.9925115679128618
17,0.0,0.39393939393939403,0.666666666666667,0.0,0.04166666666666663,0.5714285714285716,0.7999999999999998,0.5714285714285712,0.2941176470588234,0.666666666666667,0.7142857142857141,0.5,0.31250000000000044,0.6428571428571428,0.558139534883721,0.44999999999999973,0.41176470588235325,0.0,0.31249999999999956,0.8000000000000007,0.7999999999999998,0.833333333333333,0.5714285714285712,1.0,1.0000000000000009,0.4434848064656709,0.5714285714285712,0.6296296296296295,0.375,0.44999999999999973,0.6756756756756757,0.6818181818181819,0.4285714285714288,0.25,0.19999999999999998,0.39344262295081955,0.7999999999999998,1.0,0.7999999999999998,0.5,0.5000000000000009,0.7999999999999998,0.5714285714285721,0.7999999999999998,0.736842105263158,0.8571428571428571,0.6666666666666665,0.721518987341772,0.7964601769911503,0.4575079985465245,0.4428391381434625,0.4377830120402092,0.3859062554579177,0.949152542372881,1.0,0.42124456207408145,0.3764398423949928,0.46520765603328706,0.43725646237947424,0.4246668808419624,0.42108393665158383,0.9562657695542472,0.3583725392277971,0.16666666666666669,0.4628613208715028,0.4609865470852018,0.4553155949409771
18,0.0,0.09090909090909105,0.3333333333333335,3.469446951953614e-18,0.39583333333333326,0.5177168510501842,0.40000000000000036,0.1428571428571428,0.11764705882352944,0.3333333333333335,0.7857142857142857,0.49455958549222734,0.12500000000000044,0.14285714285714285,0.49684700967988116,0.49886561954624753,0.5152057245080508,0.09090909090909038,0.12500000000000044,1.0,1.0,0.6666666666666661,0.8571428571428577,0.5138648180242633,0.5999999999999988,0.09302325581395349,0.1428571428571428,0.9259259259259258,0.4572081881533101,0.5190598290598292,0.10810810810810834,0.8636363636363638,0.5043441938178779,0.08333333333333348,0.30000000000000004,0.2786885245901639,0.40000000000000036,0.7999999999999998,0.0,0.0,0.3693568994889276,0.7999999999999998,0.0,1.0,0.10526315789473673,0.9285714285714285,0.303030303030303,0.2151898734177215,0.42263619792432305,0.4575079985465245,0.4428391381434625,0.9753585166824936,0.7289945440374125,0.3220338983050847,0.44592523290070873,0.8731203007518796,0.8174157303370786,0.46520765603328706,0.43725646237947424,0.9023909089975032,0.8479638009049775,0.656013456686291,0.30049675401477116,0.21428571428571427,0.7937608318890814,0.4179372197309417,0.7478194996109905
19,0.1370449678800858,0.4545454545454546,0.4809358752166377,0.0,0.7708333333333333,0.4761904761904763,0.7999999999999998,0.2857142857142856,0.6470588235294121,0.4809358752166377,0.49376323840903724,0.3999999999999999,0.12500000000000044,0.07142857142857145,0.30232558139534893,0.30000000000000027,0.0,1.0,0.12500000000000044,0.8000000000000007,0.7999999999999998,0.833333333333333,0.8571428571428577,0.25,0.4847706422018332,0.627906976744186,0.2857142857142856,0.33333333333333326,0.6249999999999998,0.5499999999999998,0.2702702702702706,0.40909090909090917,0.4285714285714288,0.41666666666666674,0.19999999999999998,0.3606557377049179,0.5999999999999996,0.5999999999999996,1.0,1.0,0.8125,0.20000000000000018,1.0,0.10000000000000009,0.47368421052631593,0.14285714285714288,0.3939393939393938,0.5316455696202531,0.2168141592920354,0.13227513227513227,0.19935691318327975,0.10260578455199498,0.06886204208885426,0.08474576271186435,0.14674735249621784,0.08740601503759399,0.033707865168539325,0.23809523809523803,0.11831442463533225,0.08761186515560944,0.08416289592760182,0.32169890664423884,0.4344363550345624,0.4159386068476978,0.19381860196418255,0.39730941704035877,0.2851029851357438
20,0.0,0.4242424242424243,0.3333333333333335,3.469446951953614e-18,0.5208333333333333,0.4761904761904763,0.7999999999999998,0.2857142857142856,0.17647058823529438,0.3333333333333335,0.3571428571428571,0.44999999999999973,0.12500000000000044,0.42857142857142855,0.4883720930232558,0.3999999999999999,0.17647058823529438,0.4545454545454546,0.06250000000000044,0.8000000000000007,0.5999999999999996,0.3333333333333339,0.2857142857142847,0.7499999999999991,0.20000000000000018,0.8139534883720928,0.2857142857142856,0.37037037037037046,0.5000000000000002,0.44999999999999973,0.4324324324324327,0.36363636363636376,0.4285714285714288,0.5833333333333335,0.7999999999999999,0.4590163934426229,0.7999999999999998,1.0,0.7999999999999998,0.6666666666666665,0.5625000000000009,0.7999999999999998,0.7142857142857144,0.8999999999999999,0.5789473684210527,0.9285714285714285,0.6666666666666665,0.620253164556962,0.8805309734513274,0.4575079985465245,0.7877813504823151,0.4377830120402092,0.3859062554579177,0.7966101694915253,0.9425113464447806,0.42124456207408145,0.3764398423949928,0.7980952380952381,0.43725646237947424,0.4246668808419624,0.42108393665158383,0.8818334735071488,0.7743580308565721,0.38095238095238093,0.4628613208715028,0.34649162344061546,0.4553155949409771
21,0.1370449678800858,0.2727272727272727,0.4809358752166377,3.469446951953614e-18,0.8541666666666665,0.714285714285714,0.5999999999999996,0.4337040205303673,0.5284764082311373,0.4809358752166377,0.0,0.09999999999999964,0.5006744604316542,0.0,0.09302325581395365,0.0,0.5152057245080508,0.4545454545454546,0.5018083182640143,0.20000000000000018,0.40000000000000036,0.6666666666666661,0.5714285714285712,0.0,0.7999999999999998,0.32558139534883723,0.4334188765326492,0.4698687555830414,0.18750000000000022,0.3500000000000001,0.41798402175760674,0.9090909090909092,0.38095238095238093,0.0,0.1,0.3588474194409036,0.40000000000000036,0.0,1.0,0.45246913580246884,1.0,0.556966490299823,0.8571428571428568,0.5822934232715005,0.8421052631578947,0.07142857142857142,0.35153755671315734,0.012658227848101278,0.04867256637168138,0.05291005291005291,0.3601286173633441,0.042651816323574385,0.03226812159002339,0.06779661016949151,0.04689863842662634,0.03007518796992481,0.039325842696629205,0.4628571428571428,0.04700162074554294,0.03315626701737441,0.029909502262443433,0.06518082422203532,0.026940363234946245,0.19047619047619047,0.02599653379549393,0.014349775784753363,0.06830698988575405
