,PC1,PC2,cell_type
185,-1.9714636398240097,0.08449835093339449,beta
186,-2.4059659726599505,0.12657039356619884,beta
187,-2.5145855134152133,-0.9472988825916646,beta
188,-0.7093953739865826,-1.0400270250998134,beta
189,-2.3793505940820077,0.473240433466539,beta
190,-1.8058341595031207,0.031908627821110515,beta
191,-1.4817181845827743,-0.4453679539623154,beta
192,-1.2352412497174774,-2.3624811189908668,beta
193,-1.2735058769133807,-0.4552572817239662,beta
194,-0.7275672516859898,1.0078684984720074,beta
195,-1.8981549531347075,0.9310646399207729,beta
196,-2.0264423145066246,-0.4596053041511043,beta
197,-2.054141554626099,0.29570393322549193,beta
198,-1.4550592118806511,-0.49006719143146543,beta
199,-1.9712815600018272,-1.0961708286601233,beta
200,-2.07632907444164,-0.517289700314864,beta
201,-1.7423691744297467,-1.684932713896699,beta
202,-1.5580806289181877,-1.6131623724806674,beta
203,-1.9720663184142975,-0.8114719464471053,beta
204,-2.35651565053265,0.4572444828350893,beta
205,-1.167942379806276,-1.6059091025825019,beta
206,-1.6810732984939925,-1.0050106789630586,beta
207,-1.9402052589474161,-0.2873622425491892,beta
208,-1.8750919602615914,-1.9272784345705591,beta
209,-2.302879843388851,-0.43927498739418985,beta
210,-2.015210688631188,-1.4118242960788137,beta
211,-0.7669852186399373,-2.120242685029817,beta
212,-2.0702407368372953,-2.2262611194246538,beta
213,-1.0189227297621142,-1.4347673893136144,beta
214,-1.1511104166910249,-1.2332118788596373,beta
215,-1.5203719393558577,-0.9459101999335462,beta
216,-2.9027274682210664,-1.4887092085282596,beta
217,-1.967726153575732,-1.615920239239549,beta
218,-1.6263239533537068,-2.582131576417267,beta
219,-1.9007307470750447,-0.6766309198569651,beta
220,-2.3956802153959353,-1.613222417628037,beta
221,-1.2700671315906222,-0.5535511102212667,beta
222,-1.9777393778991845,-1.7525031717822732,beta
223,-1.5572119703323895,0.1264051177232626,beta
224,-1.7820889148999879,-0.7371198973152309,beta
225,-2.4364828295379204,-0.5343734262526063,beta
226,-0.27126767877449226,-0.6391348219587968,beta
227,-0.2539545944555842,-1.5777983233920847,beta
228,-1.6171425337454983,1.6848435354825613,beta
229,-1.7941376163843172,-1.1061591449021992,beta
230,-2.11672838799954,2.20631645160616,beta
231,-2.1538162089575046,0.7735194300131794,beta
232,-0.8606562366582277,0.10423205545268122,beta
233,-2.4276590723212617,-0.20571990916907687,beta
234,-2.1291726335217396,-0.014242539853698796,beta
235,-2.2550920908379593,-2.2435118290420304,beta
236,-1.5625961305840543,-1.6013730712055343,beta
237,-2.1875021212574484,-0.6492264084616629,beta
238,-1.7641622273762152,-1.2606779139636792,beta
239,-1.4381701642772349,-0.9396351589254518,beta
240,-1.028354446658749,-1.269996905408756,beta
241,0.10004452709095525,-0.3846863475949774,beta
242,-0.9010815506675958,-1.8066559370006032,beta
243,-1.5416623548238442,-2.0437450782325364,beta
244,-1.4185151479264402,-0.4918187481124392,beta
245,-2.8585160883712564,-0.3138501338292038,beta
246,-1.6784910353833775,-2.1764247997389985,beta
247,-2.047612791949857,-0.7829326544104732,beta
248,-1.3669102962709294,0.16876815933148492,beta
249,-2.4033951151901665,0.12774133271716775,beta
250,-2.040748795185185,0.6508572220959069,beta
251,-1.5372795671289718,-1.7411250108970224,beta
252,-1.6140822000167085,-0.130416399802322,beta
253,-1.4231369244517629,-0.8602501395088993,beta
254,-1.5769901973426022,-1.7627908093344622,beta
255,-1.6051934601157412,0.9713203071643627,beta
256,-1.3618593764343774,-0.4929818166603737,beta
257,-1.519027766162252,-1.5801654508435425,beta
258,-0.6131032449593417,-1.5387770241452847,beta
259,-1.9082170361157715,0.3259723389037541,beta
260,-1.5975376271614996,-1.130689960456797,beta
261,-0.7419346776370823,-1.8056265528154853,beta
262,-1.5190655308089298,0.35397528701183506,beta
263,-1.2470275844005736,-1.3674363140689159,beta
264,-1.8424484428043202,0.721647997245253,beta
265,-2.028081766115865,-1.1624881565651783,beta
266,-1.0437860525913545,0.7016430261109361,beta
267,0.061938333240740384,-1.337561997710109,beta
268,-1.2337420295942736,-0.09216682217476702,beta
269,-0.5771036286269232,0.16091185434316715,beta
270,-1.8075179274174806,-1.3181614056404127,beta
271,-1.9642686365066948,-0.979930897276632,beta
272,-1.9878768063780887,-0.2513059709805515,beta
273,-1.6934531818313863,-0.8540209361017853,beta
274,-2.6347023153827136,1.2767524210379915,beta
275,-1.8954851080269697,1.836465946906455,beta
276,-1.9279413411451884,-1.8542935195632637,beta
277,-2.1180788587292745,-0.799016722088759,beta
278,-1.6026359068693565,-1.3500588915693472,beta
279,-0.04678896149129288,-1.1766700131955339,beta
280,-1.1569824818097723,-2.113794209896035,beta
281,-2.033612767920721,-0.10151752907181473,beta
282,-2.251287354908175,-1.3784106120495858,beta
283,-1.6264741873197055,-0.15919296884193815,beta
284,-1.4501484395406643,-1.7591316196410558,beta
285,-1.464954990042846,-0.271057314316127,beta
286,-2.6414699110162503,0.7538457162561865,beta
287,-1.2666740980841986,-1.6283682290242845,beta
288,-1.2749241078855884,-1.3047101821146079,beta
289,-0.9176496827072949,-1.0941438581376812,beta
290,-2.7351494848120526,0.38725673147114936,beta
291,-1.9835206794076905,-0.5096264923362107,beta
292,-2.9068116103683357,0.45962262900335604,beta
293,-1.6930984428913536,-2.2292476053551487,beta
294,-1.5670445667807502,-1.492345145946311,beta
295,-1.415754965749909,-1.0519987414262073,beta
296,-1.1080623954655706,-1.2862679038048528,beta
297,-1.76578163662803,-0.7757569933756676,beta
298,-0.8560076347731391,-1.161608575049169,beta
299,-1.6289773376599397,-0.4563813031688882,beta
300,-2.573744386491891,0.9688315376026947,beta
301,-1.7089877367516317,0.5964656513986237,beta
302,-2.4889990617871973,-0.6483867949881337,beta
303,-2.2672076337929803,-0.3664039268484867,beta
304,-0.5542119975375615,-1.9558703069716998,beta
305,-2.0112560201130587,0.230536383525402,beta
306,-2.1652710745677517,0.11390105680145939,beta
307,-1.260016338571397,-1.4374047333305782,beta
308,-1.9690703055636856,-1.2685863076704071,beta
309,-2.93757307754878,0.07656720743477469,beta
310,-2.4331013811770914,0.4211228749603536,beta
311,-2.470449114187549,-1.0683421225746508,beta
312,-1.8887881298462659,-1.2843848560991984,beta
313,-3.023657754838338,0.48874208603159486,beta
314,-2.041812992986613,0.8826156791724934,beta
315,-2.2266626840814254,0.8124757623415049,beta
316,-1.4921073992442948,-1.3493454597012162,beta
317,-1.3094770972196448,-0.6874698925638287,beta
318,-1.9507046711541045,1.1538293136558115,beta
319,-1.7202442843344896,1.5447979646737717,beta
320,-1.976955717626602,-0.48282489349178603,beta
321,-2.057543989958325,-0.12395393079559602,beta
322,-1.8208254922411373,-1.210255421359107,beta
323,-1.657084330458151,-1.1188695186890922,beta
324,-2.189695329211702,-0.38237075260725956,beta
325,-1.8463746176883251,-1.0288069481747941,beta
326,-1.4670200627080758,-1.2601423913361964,beta
327,-2.3721166417757433,-1.2989183269109363,beta
328,-1.715914328942523,-0.21052296458241143,beta
329,-1.7214715145657344,-2.2631108394949804,beta
330,-1.9794149230857896,-0.6591890785117177,beta
331,-1.4324269370032723,-1.30878848918615,beta
332,-1.6835219664466026,-2.0893854774052194,beta
333,-2.5341813284378585,-0.47135130920070517,beta
334,-1.995076377736047,-0.7843138098103374,beta
335,-1.5561373523743531,-1.7454967404772743,beta
336,-2.3195249390722084,-1.6923873660931739,beta
337,-1.3225459672461284,-1.6632664206434153,beta
338,-1.0753314809137313,-1.231527805881369,beta
339,-1.6333675869362045,-1.1696967147889918,beta
340,-2.580719289404531,-1.8749437108488223,beta
341,-2.257203156709176,-1.6955048408447102,beta
342,-1.0256756465533383,-1.5763407569308552,beta
343,-1.7775965663000752,-0.6577692978435276,beta
344,-1.81431557756292,-2.111191411157797,beta
345,-2.829101449168643,-1.0477538927877839,beta
346,-2.2965031873867003,-1.498745032577375,beta
347,-2.4404970084455173,-0.3909978170950656,beta
348,-1.778772659847786,-1.4666379634836386,beta
349,-2.898458277696113,-0.4153420566451194,beta
350,-2.295728611410086,-0.15045546990675698,alpha
351,-2.1005253292395634,1.284651253399032,alpha
352,-2.310244335741655,-0.4007516646158866,alpha
353,-2.3767544728527517,-1.3222142029337398,alpha
354,-2.5226294312888937,0.1199471106238394,alpha
355,-2.6045967500265754,0.33726672242836525,alpha
356,-1.9472542141602642,-0.5528413622052839,alpha
357,-1.924662942318492,-0.2663744623329795,alpha
358,-2.0612625569926233,-0.8866603935065218,alpha
359,-1.518893634343399,1.4091273906410804,alpha
360,-2.1365965770785142,-0.5338644571346604,alpha
361,-1.1548753828378733,-0.5004623635412287,alpha
362,-1.9983867219128986,-0.6071712051172724,alpha
363,-2.3790247396353896,0.30035047495044803,alpha
364,-2.5332457731066538,-0.1349591407787674,alpha
365,-2.1096259656825045,0.09577416518171263,alpha
366,-1.8124324994244478,-0.30434794639637996,alpha
367,-1.433096270582315,-1.0019696441547916,alpha
368,-1.638800856739066,-2.4975584570044056,alpha
369,-2.7572512937272076,0.0898283768559796,alpha
370,-2.4506517391235576,-1.506370698629173,alpha
371,-1.664347232030204,-0.7260733673040916,alpha
372,-2.5459801976405103,-0.4063853321717486,alpha
373,-2.433126359152516,0.7672207396910469,alpha
374,-1.790288533446222,0.18332846657923255,alpha
375,-1.988027257451237,0.06171011351298741,alpha
376,-2.465026918124783,0.2666649591703733,alpha
377,-2.0726998676647694,0.581837937865764,alpha
378,-1.6635564602216373,-1.2830962213353043,alpha
379,-2.1607985681967734,0.5511260348920427,alpha
380,-2.1295003994416875,-0.01290683447597521,alpha
381,-2.511468957218054,-1.2824031934121163,alpha
382,-1.8683217006664357,-0.25793567128172096,alpha
383,-1.798661284299248,-1.1027093523192066,alpha
384,-1.273222074009344,-1.7082301247175153,alpha
385,-1.859908415350536,-0.6099691178772734,alpha
386,-1.784507560773045,0.262711421181411,alpha
387,-1.9928737831852383,0.9882403654198191,alpha
388,-2.6821841898394623,-1.2977580882215165,alpha
389,-2.44230187936212,-0.6707080433429565,alpha
390,-1.8546394864895155,0.2338406739567916,alpha
391,-2.386625384115855,0.0427706552851456,alpha
392,-2.51983522060659,-1.0113019050781316,alpha
393,-2.57359446353538,-0.6483441612538986,alpha
394,-2.287317828354973,-0.3109126910890747,alpha
395,-1.8739443194717462,0.7824780505895674,alpha
396,-2.5861246656067975,-1.2656276226515966,alpha
397,-1.7357958026142286,-0.285555331128935,alpha
398,-2.0848031455159832,-1.0022004846910728,alpha
399,-2.0539067398008912,0.7056279292511122,alpha
400,-2.540902877583141,0.13227491607646621,alpha
401,-3.059927159670793,0.16408500275408497,alpha
402,-1.6110776808551874,-0.20507489553320435,alpha
403,-1.5448217520319039,-0.7270173004094573,alpha
404,-0.8331558589234259,-1.456796847632865,alpha
405,-2.779883934258459,-0.7454518737980778,alpha
406,-2.1057965204216313,-1.012073482501737,alpha
407,-2.155665864962951,-0.3924871437951327,alpha
408,-1.5937642484751091,-0.16689958538544727,alpha
409,-2.3362925726970563,0.5927136240506191,alpha
410,-2.321560169251737,1.2415732473230074,alpha
411,-2.5596436087052923,-0.34128344034153535,alpha
412,-2.087892365331584,0.07465097175941365,alpha
413,-2.7640725916181275,0.17673377495965312,alpha
414,-1.1828558663347386,-1.5039966060362577,alpha
415,-1.8419076826928067,0.03596932671084902,alpha
416,-2.091386933591359,-0.1400274534456,alpha
417,-1.4594755335210312,-1.0006494741383456,alpha
418,-2.2270545317156643,-0.3341969102683964,alpha
419,-1.940001266995492,0.46191755254714506,alpha
420,-1.8688953523497662,-1.837594807369949,alpha
421,-2.772905118122334,-0.5949889797488263,alpha
422,-1.403529753655699,-1.6305437013034485,beta
423,-1.2802271742845064,1.242577447866564,beta
424,0.5084869218651765,-1.0921277003067558,beta
425,-0.1965065825070238,-0.43546688102513564,beta
426,-0.23081360664020292,-0.8036271484854839,beta
427,-0.43751366338923287,-1.0922786349465083,beta
428,-0.18617318774431635,-1.3629989749600744,beta
429,1.0767484500988658,-2.3896901858417134,beta
430,-0.20035067289968866,-2.1301876947824208,beta
431,-0.9285642500182155,0.21022392686190863,beta
432,-0.29895931374642293,-0.8976834174728362,beta
433,-0.42937666114659717,-1.562840195777777,beta
434,0.275358823550438,-0.09479884801352258,beta
435,-0.005692458568948604,0.5691629419978441,beta
436,0.4254626279699784,-2.115830599178277,beta
437,-0.015815608706153905,-0.6580088977453364,beta
438,-0.26647610838239755,-0.294496742197699,beta
439,-1.257596966016558,-1.6912025141129348,beta
440,-2.9275860644700678,1.1766442649220088,beta
441,-1.4744632089816097,-0.5812246230671142,beta
442,-1.7276993561834155,-0.44223934699196,beta
443,0.16434919278908489,-1.7935579268057933,beta
444,-1.3964501521992534,-0.06102182593413508,beta
445,-0.3302314066005524,-1.2045769134311157,beta
446,-0.20714905549089374,-1.5620465865879782,beta
447,-0.5964597369198514,-0.5035713877764635,beta
448,-1.7175906776049605,-0.43077010035243674,beta
449,-2.0214561392579253,0.4477980825770274,beta
450,-0.6844728231773454,-1.6190927410476055,beta
451,-1.883901716582867,-0.7587688767195595,beta
452,-2.4409198194105257,-1.374339296950363,beta
453,-1.731262475683009,-1.5379550495390284,beta
454,-0.4307201855642062,-0.9077425714965468,beta
455,-1.0991488199511434,-1.6647383106742273,beta
456,-2.698660652197538,0.6095606797793731,beta
457,-1.7464980228823734,-0.9374313489406597,beta
458,-1.4171859214200284,-1.6905505078249439,beta
459,-1.5756616880684016,-1.6235493617069734,beta
460,-0.5960892067450744,-1.4732856645763757,beta
461,-1.2056260421246248,1.75028005595091,beta
462,-0.05528456031602856,-1.6648970451368506,beta
463,-0.2565245217188986,-1.2744455959979466,beta
464,-0.45833604694048047,-0.8095286358316753,beta
465,-0.05305867391572796,-1.7690009279618966,beta
466,-0.7245113369808011,-0.8706323705305131,beta
467,0.408185870028976,-1.4561163206955514,beta
468,0.5964305027691471,-2.0441975128469716,beta
469,-1.6891946912331148,1.0655553760086867,beta
470,-0.4946004184351255,-1.214351924053645,beta
471,-0.4284367093023103,-0.8385023786745135,beta
472,-0.8435976494013828,-0.3603915129542757,beta
473,0.06824544876023979,0.2754798690843553,beta
474,0.7262599000737768,-1.28006365776705,beta
475,-0.6219446547979326,0.33406636015453167,beta
476,-0.5773144019656669,-0.4624051700574452,beta
477,0.1310735268845648,-1.951953331566866,beta
478,-2.749922744452855,1.4679335163559868,beta
479,-1.55714574288598,-0.6132396603107481,beta
480,-0.8057014178362285,-1.438364645921627,beta
481,-0.8799245282322503,-1.0913573840155357,beta
482,-1.5866294917418695,0.429382944754928,beta
483,-0.08159716682673558,-1.134557484922285,beta
484,-0.33109394443656803,-1.121717976201677,beta
485,-0.4090291532372678,-1.022518183784598,beta
486,-1.6585123557818842,-0.19351729217685845,beta
487,-2.2745585320871253,0.23845535050150946,beta
488,-0.24190927864302353,-1.3891554468342422,beta
489,-2.146349578732552,-0.15309531386527206,beta
490,-2.0257164111485157,-0.940819584030622,beta
491,-1.7977110757110033,-0.4638209260790015,beta
492,0.24358134970184428,-0.5610689205408643,beta
493,-1.2227142252682701,-1.5109611501617237,beta
494,-2.4096336272240824,0.46275785205958664,beta
495,-2.1688575838521906,-1.3939650064430704,beta
496,-1.5699001695892303,-1.3807329242732356,beta
497,-1.8395606243194584,-0.9148458062147629,beta
498,-1.3622793232081492,-1.620750392588847,alpha
499,-1.0935455630278303,-0.1282426301339488,alpha
500,-0.8970707483560894,-1.0309468491421194,alpha
501,-1.8225815420304379,0.9771461404487838,alpha
502,-1.3259156224960698,0.9320960435294924,alpha
503,-3.1530070705996374,-0.3697527085576931,alpha
504,-3.062860663060979,1.26157540801341,alpha
505,-1.4114776289881483,-0.28381754683688776,alpha
506,-1.4164276606625867,-0.3020902198318131,alpha
507,-2.7896104617217405,0.1676907724802157,alpha
508,-2.8054993826741716,1.0206579098529984,alpha
509,-1.9704887192295373,-0.9331172370871753,alpha
510,-1.6727784250159015,-1.789598873795793,alpha
511,-1.1973301800479659,-0.6280948703700122,alpha
512,-2.5120744525454266,-0.019314094761444967,alpha
513,-0.82677777782884,-1.1547175776244472,alpha
514,-1.521104045720428,-1.0367329328808534,alpha
515,-1.5735015908399923,-0.5362241784308255,alpha
516,-1.7626021884768808,1.478412919849985,alpha
517,-1.7464802519243092,-1.4306313535071002,alpha
518,-2.2010435236038193,-0.9814281893321548,alpha
519,-2.209097007763033,-0.9178490639209893,alpha
520,-1.7283261800054126,0.32326021689697165,alpha
521,-1.613440280077895,-1.233738923885259,alpha
522,-1.393200802305373,-1.3678483146620963,alpha
523,0.12534493822896237,-2.510815049568286,alpha
524,-1.4670812617927296,-0.007167400558128914,alpha
525,-1.8620811878914525,-1.6069287147682592,alpha
526,-1.5847118814137344,-1.6064467747751343,alpha
527,-1.8297154599587193,-0.00365681965749422,alpha
528,-1.5789530824025608,-1.096218113099746,alpha
529,-2.082765026283069,-0.29471559436850947,alpha
530,-0.879251016938322,0.8841788656718743,alpha
531,-2.2669740895228316,0.5288243505882009,alpha
532,-2.490534026099751,1.0095466646711686,alpha
533,-1.7577891809149038,-0.35827276246689127,alpha
534,-1.6682637623728143,-0.6276899633784178,alpha
535,-2.378178858429742,-0.441826835476718,alpha
536,-2.4123382986666915,1.086872633989175,alpha
537,-1.6393187527771818,-2.129335566683029,alpha
538,-1.8201029069163603,-1.0866405327702886,alpha
539,-1.23753231916435,-0.18934184392312448,alpha
540,-1.8194488637166322,0.33737893631602894,alpha
541,-0.8735211369721912,-0.8266592170868661,alpha
542,-0.9828165077803167,-0.9739394548746786,alpha
543,-2.153211616298913,-0.24086591094450227,alpha
544,-1.581154319459475,-0.5708745552613771,alpha
545,-1.8968439728216857,-1.1629581842798578,alpha
546,-1.9812770009417318,-0.546697465386301,alpha
547,-1.9516152669836202,-0.5168494780919857,alpha
548,-1.757613614127855,-0.7651576310820235,alpha
549,-1.9896159496746855,-1.0604574411510297,alpha
550,-1.1207646561948001,-1.4565845936187733,alpha
551,-0.4294909584315258,-2.19228077206977,alpha
552,-2.178414996283881,-0.6975034661960458,alpha
553,-1.9139998439581267,-1.1334791360900125,alpha
554,-0.387912639652524,-0.8831175283084278,beta
555,-1.9827588756776506,-0.6598667053943981,beta
556,-1.5564705509737529,0.2631093595380738,beta
557,-2.399303915611103,-1.5790992748694699,beta
558,-1.5701431675442823,-1.9823938030670625,beta
559,-2.4161434235407673,0.1310054902183076,beta
560,-1.330149004430555,-0.5371562874360486,beta
561,1.4303993005999522,-0.582031014819172,beta
562,-1.5343868640927951,-0.17494101952644642,beta
563,-0.9780047520272783,1.3588607322847874,beta
564,-2.2493438169706015,1.5172151846657413,beta
565,-0.7619784329202831,-1.4320457413239647,beta
566,-1.2685574805708788,-1.3890624159693676,beta
567,-0.6009121561047198,-0.8669477681618657,beta
568,-1.34245436602026,-0.6486708484780994,beta
569,-2.3631365558400916,-0.7409101738904216,beta
570,-1.9501578271278803,-1.0533989136673094,beta
571,-1.3513464242122881,-0.6949894201329941,beta
572,-1.7398223327165727,-0.02542137537979323,beta
573,-0.7793418690201074,-1.0079744370546202,beta
